"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20260418","7호선","가산디지털단지","16737","15492","20260421"
"20260418","경부선","가산디지털단지","7631","9574","20260421"
"20260418","9호선","가양","18139","17033","20260421"
"20260418","우이신설선","가오리","4053","3720","20260421"
"20260418","경의선","가좌","5366","4907","20260421"
"20260418","분당선","가천대","7814","7610","20260421"
"20260418","경춘선","가평","2941","2937","20260421"
"20260418","경인선","간석","5365","5106","20260421"
"20260418","경춘선","갈매","2074","1893","20260421"
"20260418","2호선","강남","63878","63202","20260421"
"20260418","분당선","강남구청","6216","7505","20260421"
"20260418","7호선","강남구청","11896","13453","20260421"
"20260418","5호선","강동","15854","15261","20260421"
"20260418","8호선","강동구청","7778","7508","20260421"
"20260418","경의선","강매","2613","2353","20260421"
"20260418","2호선","강변(동서울터미널)","28782","27376","20260421"
"20260418","5호선","강일","5261","4657","20260421"
"20260418","경춘선","강촌","826","923","20260421"
"20260418","5호선","개롱","5336","5446","20260421"
"20260418","경인선","개봉","20799","19918","20260421"
"20260418","분당선","개포동","3243","3016","20260421"
"20260418","9호선","개화","1873","1486","20260421"
"20260418","5호선","개화산","4922","4696","20260421"
"20260418","5호선","거여","7920","7612","20260421"
"20260418","7호선","건대입구","13533","14270","20260421"
"20260418","2호선","건대입구","40688","42532","20260421"
"20260418","공항철도 1호선","검암","5463","5350","20260421"
"20260418","경강선","경기광주","6901","6528","20260421"
"20260418","과천선","경마공원","13134","12943","20260421"
"20260418","3호선","경복궁(정부서울청사)","30490","30066","20260421"
"20260418","3호선","경찰병원","5055","4822","20260421"
"20260418","공항철도 1호선","계양","8302","7956","20260421"
"20260418","5호선","고덕","8324","8065","20260421"
"20260418","6호선","고려대(종암)","7419","7196","20260421"
"20260418","수인선","고색","3817","3764","20260421"
"20260418","7호선","고속터미널","19777","15355","20260421"
"20260418","9호선","고속터미널","20557","29852","20260421"
"20260418","3호선","고속터미널","66258","64001","20260421"
"20260418","안산선","고잔","8319","8077","20260421"
"20260418","경의선","곡산","494","489","20260421"
"20260418","경강선","곤지암","2486","2503","20260421"
"20260418","경의선","공덕","4219","2950","20260421"
"20260418","6호선","공덕","13959","13926","20260421"
"20260418","5호선","공덕","10244","10728","20260421"
"20260418","공항철도 1호선","공덕","2825","3899","20260421"
"20260418","7호선","공릉(서울과학기술대)","11212","10888","20260421"
"20260418","9호선","공항시장","2570","2659","20260421"
"20260418","공항철도 1호선","공항화물청사","1300","3763","20260421"
"20260418","과천선","과천","5183","4290","20260421"
"20260418","경부선","관악","7197","7012","20260421"
"20260418","신림선","관악산(서울대)","4303","4554","20260421"
"20260418","5호선","광나루(장신대)","12681","12724","20260421"
"20260418","경부선","광명","3659","3094","20260421"
"20260418","7호선","광명사거리","20575","20287","20260421"
"20260418","경원선","광운대","7307","7070","20260421"
"20260418","5호선","광화문(세종문화회관)","27749","29546","20260421"
"20260418","6호선","광흥창(서강)","7312","6391","20260421"
"20260418","3호선","교대(법원.검찰청)","11471","5641","20260421"
"20260418","2호선","교대(법원.검찰청)","17973","23031","20260421"
"20260418","경부선","구로","16309","17298","20260421"
"20260418","2호선","구로디지털단지","42194","40416","20260421"
"20260418","분당선","구룡","3177","2986","20260421"
"20260418","중앙선","구리","7448","8176","20260421"
"20260418","9호선","구반포","2365","2163","20260421"
"20260418","6호선","구산","7144","5303","20260421"
"20260418","분당선","구성","6452","6498","20260421"
"20260418","2호선","구의(광진구청)","24512","23376","20260421"
"20260418","경인선","구일","6396","5816","20260421"
"20260418","3호선","구파발","20523","20580","20260421"
"20260418","중앙선","국수","820","819","20260421"
"20260418","9호선","국회의사당","8167","8178","20260421"
"20260418","5호선","군자(능동)","11708","13373","20260421"
"20260418","7호선","군자(능동)","13961","10262","20260421"
"20260418","경부선","군포","4681","4205","20260421"
"20260418","경춘선","굴봉산","308","327","20260421"
"20260418","5호선","굽은다리(강동구민회관앞)","8986","8349","20260421"
"20260418","경춘선","금곡","1434","1355","20260421"
"20260418","경의선","금릉","5059","4851","20260421"
"20260418","경부선","금정","25044","24697","20260421"
"20260418","경부선","금천구청","9827","9597","20260421"
"20260418","경의선","금촌","7054","6651","20260421"
"20260418","3호선","금호","7369","6580","20260421"
"20260418","분당선","기흥","8488","7514","20260421"
"20260418","5호선","길동","8404","8440","20260421"
"20260418","4호선","길음","17826","16966","20260421"
"20260418","경춘선","김유정","855","985","20260421"
"20260418","서해선","김포공항","2969","4560","20260421"
"20260418","공항철도 1호선","김포공항","8566","4390","20260421"
"20260418","9호선","김포공항","6128","11385","20260421"
"20260418","5호선","김포공항","13495","8383","20260421"
"20260418","5호선","까치산","25174","23370","20260421"
"20260418","2호선","낙성대(강감찬)","25961","23513","20260421"
"20260418","7호선","남구로","9586","10051","20260421"
"20260418","수인선","남동인더스파크","1012","980","20260421"
"20260418","3호선","남부터미널(예술의전당)","26519","26356","20260421"
"20260418","7호선","남성","9232","8664","20260421"
"20260418","경부선","남영","8285","8754","20260421"
"20260418","8호선","남위례","6707","6545","20260421"
"20260418","경춘선","남춘천","3971","4327","20260421"
"20260418","4호선","남태령","1526","870","20260421"
"20260418","8호선","남한산성입구(성남법원.검찰청)","10375","8897","20260421"
"20260418","7호선","내방","10125","9886","20260421"
"20260418","9호선","노들","4532","3713","20260421"
"20260418","9호선","노량진","26309","25682","20260421"
"20260418","경부선","노량진","11017","10502","20260421"
"20260418","4호선","노원","19958","22238","20260421"
"20260418","7호선","노원","18495","19400","20260421"
"20260418","3호선","녹번","12068","10743","20260421"
"20260418","6호선","녹사평(용산구청)","7273","8136","20260421"
"20260418","경원선","녹양","4513","4296","20260421"
"20260418","경원선","녹천","3666","3159","20260421"
"20260418","7호선","논현","13394","14836","20260421"
"20260418","경의선","능곡","4196","4106","20260421"
"20260418","8호선","단대오거리","9935","9237","20260421"
"20260418","수인선","달월","90","81","20260421"
"20260418","5호선","답십리","12995","11773","20260421"
"20260418","신림선","당곡","4167","3698","20260421"
"20260418","9호선","당산","17441","16070","20260421"
"20260418","2호선","당산","17880","18736","20260421"
"20260418","경부선","당정","5045","4637","20260421"
"20260418","일산선","대곡","10073","9793","20260421"
"20260418","과천선","대공원","12934","13663","20260421"
"20260418","2호선","대림(구로구청)","22258","22820","20260421"
"20260418","7호선","대림(구로구청)","9310","9750","20260421"
"20260418","분당선","대모산입구","4491","4254","20260421"
"20260418","경부선","대방","7753","8915","20260421"
"20260418","신림선","대방","3709","2352","20260421"
"20260418","경춘선","대성리","902","862","20260421"
"20260418","안산선","대야미","6460","5400","20260421"
"20260418","3호선","대청","7702","7296","20260421"
"20260418","3호선","대치","10479","9546","20260421"
"20260418","일산선","대화","8493","7523","20260421"
"20260418","6호선","대흥(서강대앞)","8136","8244","20260421"
"20260418","경원선","덕계","6449","5775","20260421"
"20260418","중앙선","덕소","5575","5710","20260421"
"20260418","경원선","덕정","6087","5579","20260421"
"20260418","분당선","도곡","5690","5272","20260421"
"20260418","3호선","도곡","4508","4494","20260421"
"20260418","중앙선","도농","8461","7888","20260421"
"20260418","2호선","도림천","1009","1045","20260421"
"20260418","경원선","도봉","5132","4985","20260421"
"20260418","경원선","도봉산","10892","7540","20260421"
"20260418","7호선","도봉산","8077","10731","20260421"
"20260418","중앙선","도심","2488","2008","20260421"
"20260418","경인선","도원","2901","2926","20260421"
"20260418","경인선","도화","3782","3462","20260421"
"20260418","3호선","독립문","8460","9820","20260421"
"20260418","6호선","독바위","2357","2595","20260421"
"20260418","경부선","독산","11108","10398","20260421"
"20260418","6호선","돌곶이","9076","8461","20260421"
"20260418","1호선","동대문","14797","15226","20260421"
"20260418","4호선","동대문","19739","20607","20260421"
"20260418","5호선","동대문역사문화공원(DDP)","1841","2289","20260421"
"20260418","4호선","동대문역사문화공원(DDP)","19998","17073","20260421"
"20260418","2호선","동대문역사문화공원(DDP)","15790","17884","20260421"
"20260418","3호선","동대입구","13206","15179","20260421"
"20260418","경원선","동두천","1589","1617","20260421"
"20260418","경원선","동두천중앙","2949","2862","20260421"
"20260418","6호선","동묘앞","12152","11708","20260421"
"20260418","1호선","동묘앞","15945","17056","20260421"
"20260418","경인선","동암","15221","15261","20260421"
"20260418","경인선","동인천","14403","13780","20260421"
"20260418","4호선","동작(현충원)","3307","3331","20260421"
"20260418","9호선","동작(현충원)","2369","2304","20260421"
"20260418","경부선","두정","8496","8357","20260421"
"20260418","5호선","둔촌동","11689","11306","20260421"
"20260418","9호선2~3단계","둔촌오륜","3448","3225","20260421"
"20260418","9호선","등촌","9820","9081","20260421"
"20260418","공항철도 1호선","디지털미디어시티","10013","8967","20260421"
"20260418","경의선","디지털미디어시티","2442","2472","20260421"
"20260418","6호선","디지털미디어시티","10393","10199","20260421"
"20260418","2호선","뚝섬","21026","20943","20260421"
"20260418","5호선","마곡","11678","11628","20260421"
"20260418","공항철도 1호선","마곡나루(서울식물원)","8063","8953","20260421"
"20260418","9호선","마곡나루(서울식물원)","13100","12762","20260421"
"20260418","일산선","마두","6553","6462","20260421"
"20260418","7호선","마들","11418","10550","20260421"
"20260418","경춘선","마석","4847","4799","20260421"
"20260418","5호선","마장","4992","4579","20260421"
"20260418","5호선","마천","5722","5419","20260421"
"20260418","5호선","마포","10460","10377","20260421"
"20260418","6호선","마포구청","12433","10750","20260421"
"20260418","중앙선","망우","7485","7175","20260421"
"20260418","6호선","망원","20145","22428","20260421"
"20260418","경원선","망월사","7190","7286","20260421"
"20260418","분당선","망포","11224","10265","20260421"
"20260418","분당선","매교","4418","4394","20260421"
"20260418","3호선","매봉","8408","8395","20260421"
"20260418","분당선","매탄권선","4528","4178","20260421"
"20260418","7호선","먹골","9275","8808","20260421"
"20260418","7호선","면목","12463","11532","20260421"
"20260418","4호선","명동","39140","43193","20260421"
"20260418","5호선","명일","7178","6971","20260421"
"20260418","경부선","명학","5454","5148","20260421"
"20260418","8호선","모란","4744","4001","20260421"
"20260418","분당선","모란","17541","18196","20260421"
"20260418","5호선","목동","13312","13487","20260421"
"20260418","8호선","몽촌토성(평화의문)","8421","8953","20260421"
"20260418","3호선","무악재","3640","3742","20260421"
"20260418","2호선","문래","16521","18517","20260421"
"20260418","경의선","문산","6670","6006","20260421"
"20260418","8호선","문정","11875","12055","20260421"
"20260418","분당선","미금","11966","12203","20260421"
"20260418","5호선","미사","19701","20091","20260421"
"20260418","4호선","미아(서울사이버대학)","14656","13420","20260421"
"20260418","4호선","미아사거리","24973","24218","20260421"
"20260418","안산선","반월","4712","4561","20260421"
"20260418","7호선","반포","6322","6127","20260421"
"20260418","5호선","발산","18977","20161","20260421"
"20260418","2호선","방배","11685","11744","20260421"
"20260418","5호선","방이","7368","7089","20260421"
"20260418","경원선","방학","9338","9112","20260421"
"20260418","5호선","방화","6140","5840","20260421"
"20260418","장항선","배방","1468","1425","20260421"
"20260418","경의선","백마","5991","5677","20260421"
"20260418","일산선","백석","9026","9177","20260421"
"20260418","경춘선","백양리","185","161","20260421"
"20260418","경인선","백운","6462","6409","20260421"
"20260418","6호선","버티고개","1812","1932","20260421"
"20260418","과천선","범계","28122","27282","20260421"
"20260418","경춘선","별내","2321","2019","20260421"
"20260418","경부선","병점","16052","15581","20260421"
"20260418","7호선","보라매","6645","6751","20260421"
"20260418","신림선","보라매","3903","3369","20260421"
"20260418","신림선","보라매공원","2059","2228","20260421"
"20260418","신림선","보라매병원","4042","3939","20260421"
"20260418","6호선","보문","6930","6273","20260421"
"20260418","우이신설선","보문","1614","1574","20260421"
"20260418","경원선","보산","2129","1927","20260421"
"20260418","분당선","보정","1828","1792","20260421"
"20260418","8호선","복정","7533","6361","20260421"
"20260418","분당선","복정","3","0","20260421"
"20260418","장항선","봉명","1031","1065","20260421"
"20260418","9호선2~3단계","봉은사","24209","28040","20260421"
"20260418","2호선","봉천","21165","19375","20260421"
"20260418","6호선","봉화산(서울의료원)","6330","6101","20260421"
"20260418","경인선","부개","7808","7225","20260421"
"20260418","경강선","부발","2653","2375","20260421"
"20260418","경인선","부천","32271","33133","20260421"
"20260418","서해선","부천종합운동장","2404","2032","20260421"
"20260418","경인선","부평","32393","34914","20260421"
"20260418","우이신설선","북한산보국문","5781","4922","20260421"
"20260418","우이신설선","북한산우이","4699","5048","20260421"
"20260418","6호선","불광","4837","4344","20260421"
"20260418","3호선","불광","15432","17184","20260421"
"20260418","4호선","불암산","9368","8561","20260421"
"20260418","7호선","사가정","14909","14102","20260421"
"20260418","2호선","사당","44093","49391","20260421"
"20260418","4호선","사당","27998","26036","20260421"
"20260418","경춘선","사릉","2019","1858","20260421"
"20260418","수인선","사리","4561","3721","20260421"
"20260418","9호선","사평","3217","3081","20260421"
"20260418","안산선","산본","19263","18755","20260421"
"20260418","8호선","산성","5860","5896","20260421"
"20260418","6호선","삼각지(전쟁기념관)","9360","7993","20260421"
"20260418","4호선","삼각지(전쟁기념관)","7163","10075","20260421"
"20260418","경강선","삼동","1874","1685","20260421"
"20260418","2호선","삼성(무역센터)","45836","44768","20260421"
"20260418","9호선2~3단계","삼성중앙","4306","4084","20260421"
"20260418","일산선","삼송","16969","16345","20260421"
"20260418","우이신설선","삼양","2236","2257","20260421"
"20260418","우이신설선","삼양사거리","2573","2464","20260421"
"20260418","9호선2~3단계","삼전","6808","6185","20260421"
"20260418","분당선","상갈","4376","4235","20260421"
"20260418","4호선","상계","20918","19445","20260421"
"20260418","7호선","상도","9750","8890","20260421"
"20260418","안산선","상록수","14578","14420","20260421"
"20260418","7호선","상봉","17506","17172","20260421"
"20260418","중앙선","상봉","6208","5990","20260421"
"20260418","6호선","상수","11486","13359","20260421"
"20260418","2호선","상왕십리","12326","11545","20260421"
"20260418","6호선","상월곡(한국과학기술연구원)","5082","4314","20260421"
"20260418","5호선","상일동","11276","10684","20260421"
"20260418","경춘선","상천","725","773","20260421"
"20260418","6호선","새절(신사)","10741","10099","20260421"
"20260418","9호선","샛강","4239","3876","20260421"
"20260418","신림선","샛강","1648","2049","20260421"
"20260418","경의선","서강대","2275","2217","20260421"
"20260418","5호선","서대문","10543","9938","20260421"
"20260418","경부선","서동탄","1285","1302","20260421"
"20260418","경원선","서빙고","2370","2498","20260421"
"20260418","신림선","서울대벤처타운","9618","8216","20260421"
"20260418","2호선","서울대입구(관악구청)","42716","40178","20260421"
"20260418","분당선","서울숲","13452","14762","20260421"
"20260418","1호선","서울역","76048","75341","20260421"
"20260418","공항철도 1호선","서울역","15840","14542","20260421"
"20260418","경의선","서울역","1665","1880","20260421"
"20260418","경부선","서울역","13652","4025","20260421"
"20260418","4호선","서울역","9214","22264","20260421"
"20260418","신림선","서울지방병무청","2558","2872","20260421"
"20260418","신림선","서원","3220","2690","20260421"
"20260418","경부선","서정리","10212","8871","20260421"
"20260418","2호선","서초","14590","12943","20260421"
"20260418","분당선","서현","19381","19539","20260421"
"20260418","경원선","석계","7547","7829","20260421"
"20260418","6호선","석계","10601","10459","20260421"
"20260418","경부선","석수","7717","6832","20260421"
"20260418","9호선2~3단계","석촌","10325","9062","20260421"
"20260418","8호선","석촌","8468","10428","20260421"
"20260418","9호선2~3단계","석촌고분","6486","5994","20260421"
"20260418","분당선","선릉","5785","9162","20260421"
"20260418","2호선","선릉","30584","26459","20260421"
"20260418","과천선","선바위","6683","5917","20260421"
"20260418","9호선","선유도","6437","6598","20260421"
"20260418","분당선","선정릉","3905","3749","20260421"
"20260418","9호선2~3단계","선정릉","6505","7126","20260421"
"20260418","경부선","성균관대","14149","13786","20260421"
"20260418","경강선","성남","1073","964","20260421"
"20260418","2호선","성수","54096","58831","20260421"
"20260418","우이신설선","성신여대입구(돈암)","3569","4022","20260421"
"20260418","4호선","성신여대입구(돈암)","21535","20490","20260421"
"20260418","경부선","성환","4399","4129","20260421"
"20260418","경부선","세류","3690","3649","20260421"
"20260418","경부선","세마","3431","3010","20260421"
"20260418","경강선","세종대왕릉","462","545","20260421"
"20260418","수인선","소래포구","6819","6760","20260421"
"20260418","경인선","소사","8218","7753","20260421"
"20260418","경원선","소요산","4076","3981","20260421"
"20260418","우이신설선","솔밭공원","2353","2231","20260421"
"20260418","우이신설선","솔샘","4875","4313","20260421"
"20260418","경인선","송내","21986","21307","20260421"
"20260418","수인선","송도","2360","2270","20260421"
"20260418","5호선","송정","5970","5646","20260421"
"20260418","경부선","송탄","5667","5107","20260421"
"20260418","8호선","송파","7962","7648","20260421"
"20260418","9호선2~3단계","송파나루","5702","6111","20260421"
"20260418","분당선","수내","8710","8050","20260421"
"20260418","7호선","수락산","12280","11882","20260421"
"20260418","안산선","수리산","13331","15069","20260421"
"20260418","경의선","수색","2557","2297","20260421"
"20260418","3호선","수서","17397","16440","20260421"
"20260418","분당선","수서","15972","16752","20260421"
"20260418","분당선","수원","8535","8466","20260421"
"20260418","경부선","수원","49774","54331","20260421"
"20260418","분당선","수원시청","13629","15052","20260421"
"20260418","4호선","수유(강북구청)","33455","32773","20260421"
"20260418","8호선","수진","5065","4521","20260421"
"20260418","4호선","숙대입구(갈월)","13695","13645","20260421"
"20260418","7호선","숭실대입구(살피재)","11327","10992","20260421"
"20260418","수인선","숭의","3710","3366","20260421"
"20260418","1호선","시청","23012","23845","20260421"
"20260418","2호선","시청","15788","12389","20260421"
"20260418","분당선","신갈","3509","3594","20260421"
"20260418","5호선","신금호","5366","5787","20260421"
"20260418","5호선","신길","4509","4338","20260421"
"20260418","경부선","신길","7495","6624","20260421"
"20260418","안산선","신길온천","2202","2102","20260421"
"20260418","6호선","신내","1","0","20260421"
"20260418","경춘선","신내","2190","1977","20260421"
"20260418","9호선","신논현","30639","32139","20260421"
"20260418","2호선","신답","1436","1459","20260421"
"20260418","6호선","신당","7875","7524","20260421"
"20260418","2호선","신당","14622","15359","20260421"
"20260418","2호선","신대방","23530","21678","20260421"
"20260418","7호선","신대방삼거리","12617","11861","20260421"
"20260418","경부선","신도림","4191","4980","20260421"
"20260418","2호선","신도림","49689","48947","20260421"
"20260418","경강선","신둔도예촌","1619","1573","20260421"
"20260418","2호선","신림","53151","50642","20260421"
"20260418","신림선","신림","2135","2445","20260421"
"20260418","9호선","신목동","3060","2788","20260421"
"20260418","9호선","신반포","4739","4917","20260421"
"20260418","9호선","신방화","5517","5185","20260421"
"20260418","3호선","신사","23761","25183","20260421"
"20260418","1호선","신설동","12575","11962","20260421"
"20260418","우이신설선","신설동","2013","1920","20260421"
"20260418","2호선","신설동","4352","4053","20260421"
"20260418","4호선","신용산","21025","23488","20260421"
"20260418","중앙선","신원","326","297","20260421"
"20260418","경원선","신이문","7480","6597","20260421"
"20260418","5호선","신정(은행정)","10949","9309","20260421"
"20260418","2호선","신정네거리","8711","8506","20260421"
"20260418","장항선","신창(순천향대)","1516","1495","20260421"
"20260418","2호선","신촌","37438","38087","20260421"
"20260418","경의선","신촌","389","459","20260421"
"20260418","수인선","신포","2033","1965","20260421"
"20260418","7호선","신풍","10284","9647","20260421"
"20260418","8호선","신흥","5042","5075","20260421"
"20260418","4호선","쌍문","26025","23108","20260421"
"20260418","장항선","쌍용(나사렛대)","2466","2237","20260421"
"20260418","장항선","아산","4902","4345","20260421"
"20260418","중앙선","아신","634","668","20260421"
"20260418","5호선","아차산(어린이대공원후문)","17206","16911","20260421"
"20260418","2호선","아현","9418","8646","20260421"
"20260418","3호선","안국","29036","31663","20260421"
"20260418","안산선","안산","11823","12949","20260421"
"20260418","6호선","안암(고대병원앞)","8070","7957","20260421"
"20260418","경부선","안양","22321","21676","20260421"
"20260418","8호선","암사","13695","12462","20260421"
"20260418","8호선","암사역사공원","5449","4846","20260421"
"20260418","3호선","압구정","27556","28830","20260421"
"20260418","분당선","압구정로데오","19661","21268","20260421"
"20260418","5호선","애오개","5099","4831","20260421"
"20260418","경의선","야당","7502","7946","20260421"
"20260418","수인선","야목","778","652","20260421"
"20260418","분당선","야탑","21421","22283","20260421"
"20260418","3호선","약수","11202","10667","20260421"
"20260418","6호선","약수","3162","3199","20260421"
"20260418","중앙선","양수","2623","2683","20260421"
"20260418","중앙선","양원","2703","2601","20260421"
"20260418","3호선","양재(서초구청)","25972","27176","20260421"
"20260418","중앙선","양정","572","500","20260421"
"20260418","경원선","양주","7659","7165","20260421"
"20260418","2호선","양천구청","5767","5686","20260421"
"20260418","9호선","양천향교","7495","6885","20260421"
"20260418","중앙선","양평","5848","6094","20260421"
"20260418","5호선","양평","5353","4889","20260421"
"20260418","7호선","어린이대공원(세종대)","15936","15745","20260421"
"20260418","수인선","어천","1522","1415","20260421"
"20260418","9호선2~3단계","언주","7645","7651","20260421"
"20260418","5호선","여의나루","26018","28227","20260421"
"20260418","9호선","여의도","18301","17640","20260421"
"20260418","5호선","여의도","16386","18357","20260421"
"20260418","경강선","여주","3769","3966","20260421"
"20260418","경인선","역곡","23059","22522","20260421"
"20260418","2호선","역삼","20986","23152","20260421"
"20260418","6호선","역촌","3292","3849","20260421"
"20260418","수인선","연수","4951","4898","20260421"
"20260418","6호선","연신내","7","0","20260421"
"20260418","3호선","연신내","36131","33411","20260421"
"20260418","경원선","연천","1884","1756","20260421"
"20260418","9호선","염창","15537","14077","20260421"
"20260418","경부선","영등포","49376","51331","20260421"
"20260418","2호선","영등포구청","16416","17075","20260421"
"20260418","5호선","영등포구청","3413","3144","20260421"
"20260418","5호선","영등포시장","11023","11494","20260421"
"20260418","공항철도 1호선","영종","4864","4983","20260421"
"20260418","분당선","영통","8440","8058","20260421"
"20260418","5호선","오금","2769","2626","20260421"
"20260418","3호선","오금","4636","4498","20260421"
"20260418","경인선","오류동","10741","9759","20260421"
"20260418","분당선","오리","8500","7453","20260421"
"20260418","5호선","오목교(목동운동장앞)","18609","18927","20260421"
"20260418","수인선","오목천","3721","3018","20260421"
"20260418","중앙선","오빈","402","420","20260421"
"20260418","경부선","오산","12659","12020","20260421"
"20260418","경부선","오산대","4563","4085","20260421"
"20260418","안산선","오이도","8659","8720","20260421"
"20260418","경원선","옥수","46","38","20260421"
"20260418","3호선","옥수","9472","9383","20260421"
"20260418","7호선","온수(성공회대입구)","6555","6360","20260421"
"20260418","경인선","온수(성공회대입구)","5635","5133","20260421"
"20260418","장항선","온양온천","5657","5863","20260421"
"20260418","9호선2~3단계","올림픽공원(한국체대)","16049","16574","20260421"
"20260418","5호선","올림픽공원(한국체대)","7635","7729","20260421"
"20260418","경원선","왕십리(성동구청)","16310","16766","20260421"
"20260418","5호선","왕십리(성동구청)","4303","5237","20260421"
"20260418","2호선","왕십리(성동구청)","15166","14325","20260421"
"20260418","경원선","외대앞","10082","9509","20260421"
"20260418","2호선","용답","2749","2548","20260421"
"20260418","2호선","용두(동대문구청)","2057","1942","20260421"
"20260418","7호선","용마산(용마폭포공원)","5189","5483","20260421"
"20260418","중앙선","용문","2865","3062","20260421"
"20260418","경부선","용산","59241","63305","20260421"
"20260418","5호선","우장산","12271","12089","20260421"
"20260418","중앙선","운길산","1612","1574","20260421"
"20260418","공항철도 1호선","운서","11583","12354","20260421"
"20260418","경의선","운정","7214","6865","20260421"
"20260418","경의선","운천","6","12","20260421"
"20260418","일산선","원당","10644","9988","20260421"
"20260418","중앙선","원덕","534","562","20260421"
"20260418","수인선","원인재","4367","4390","20260421"
"20260418","서해선","원종","5254","4892","20260421"
"20260418","일산선","원흥","9314","8786","20260421"
"20260418","경원선","월계","5667","5131","20260421"
"20260418","6호선","월곡(동덕여대)","8853","8202","20260421"
"20260418","수인선","월곶","2730","2520","20260421"
"20260418","6호선","월드컵경기장(성산)","12918","14001","20260421"
"20260418","경의선","월롱","1552","1489","20260421"
"20260418","2호선","을지로3가","18820","19869","20260421"
"20260418","3호선","을지로3가","10692","10597","20260421"
"20260418","2호선","을지로4가","11984","11755","20260421"
"20260418","5호선","을지로4가","5437","5594","20260421"
"20260418","2호선","을지로입구","40597","40860","20260421"
"20260418","경원선","응봉","4429","4562","20260421"
"20260418","6호선","응암","15407","15304","20260421"
"20260418","경부선","의왕","7296","6974","20260421"
"20260418","경원선","의정부","21054","21781","20260421"
"20260418","2호선","이대","14797","15178","20260421"
"20260418","경강선","이매","997","829","20260421"
"20260418","분당선","이매","4832","4537","20260421"
"20260418","7호선","이수","15673","14876","20260421"
"20260418","경강선","이천","3829","3926","20260421"
"20260418","경원선","이촌(국립중앙박물관)","4134","3215","20260421"
"20260418","4호선","이촌(국립중앙박물관)","14934","15491","20260421"
"20260418","6호선","이태원","17361","23011","20260421"
"20260418","과천선","인덕원","21914","21165","20260421"
"20260418","수인선","인천","1607","2585","20260421"
"20260418","경인선","인천","6841","6238","20260421"
"20260418","공항철도 1호선","인천공항1터미널","15200","14440","20260421"
"20260418","공항철도 1호선","인천공항2터미널","13921","9624","20260421"
"20260418","수인선","인천논현","5354","5456","20260421"
"20260418","수인선","인하대","5583","5188","20260421"
"20260418","경의선","일산","10163","9754","20260421"
"20260418","3호선","일원","6774","6429","20260421"
"20260418","경의선","임진강","71","86","20260421"
"20260418","7호선","자양(뚝섬한강공원)","18027","17604","20260421"
"20260418","2호선","잠실(송파구청)","87987","84743","20260421"
"20260418","8호선","잠실(송파구청)","20923","24548","20260421"
"20260418","2호선","잠실나루","10257","10186","20260421"
"20260418","2호선","잠실새내","22502","23690","20260421"
"20260418","3호선","잠원","6451","5986","20260421"
"20260418","7호선","장승배기","8121","7756","20260421"
"20260418","7호선","장암","2837","1912","20260421"
"20260418","8호선","장지","15008","13314","20260421"
"20260418","5호선","장한평","15256","14303","20260421"
"20260418","경원선","전곡","1841","1604","20260421"
"20260418","우이신설선","정릉","4483","3733","20260421"
"20260418","일산선","정발산","7297","7542","20260421"
"20260418","과천선","정부과천청사","8493","8253","20260421"
"20260418","안산선","정왕","9437","9380","20260421"
"20260418","분당선","정자","12873","12882","20260421"
"20260418","1호선","제기동","17441","18185","20260421"
"20260418","경인선","제물포","9260","8799","20260421"
"20260418","1호선","종각","29951","27948","20260421"
"20260418","3호선","종로3가","11971","15795","20260421"
"20260418","1호선","종로3가","32321","29576","20260421"
"20260418","5호선","종로3가","21190","24533","20260421"
"20260418","1호선","종로5가","24749","24294","20260421"
"20260418","2호선","종합운동장","20801","22724","20260421"
"20260418","9호선2~3단계","종합운동장","4845","4911","20260421"
"20260418","경인선","주안","18206","15893","20260421"
"20260418","일산선","주엽","7843","6474","20260421"
"20260418","분당선","죽전","11800","13001","20260421"
"20260418","7호선","중계","11599","10418","20260421"
"20260418","7호선","중곡","8447","7793","20260421"
"20260418","경인선","중동","8451","7763","20260421"
"20260418","중앙선","중랑","5319","5090","20260421"
"20260418","안산선","중앙","20164","20534","20260421"
"20260418","9호선2~3단계","중앙보훈병원","8121","7266","20260421"
"20260418","7호선","중화","9793","9104","20260421"
"20260418","9호선","증미","4354","4032","20260421"
"20260418","6호선","증산(명지대앞)","8432","7982","20260421"
"20260418","일산선","지축","1","0","20260421"
"20260418","3호선","지축","6400","6205","20260421"
"20260418","중앙선","지평","94","82","20260421"
"20260418","경원선","지행","7111","6987","20260421"
"20260418","경부선","직산","1123","1026","20260421"
"20260418","경부선","진위","1409","1294","20260421"
"20260418","4호선","창동","26285","26840","20260421"
"20260418","경원선","창동","8","0","20260421"
"20260418","6호선","창신","2657","2287","20260421"
"20260418","경춘선","천마산","1705","1609","20260421"
"20260418","경부선","천안","9174","9237","20260421"
"20260418","7호선","천왕","8741","8394","20260421"
"20260418","8호선","천호(풍납토성)","17271","20015","20260421"
"20260418","5호선","천호(풍납토성)","22616","21113","20260421"
"20260418","7호선","철산","18961","18961","20260421"
"20260418","6호선","청구","3196","2913","20260421"
"20260418","5호선","청구","2595","2631","20260421"
"20260418","7호선","청담","13514","14255","20260421"
"20260418","공항철도 1호선","청라국제도시","6516","6135","20260421"
"20260418","1호선","청량리(서울시립대입구)","25909","26153","20260421"
"20260418","경원선","청량리(서울시립대입구)","22228","22769","20260421"
